word,word_id,document_frequency,idf,average_tf,average_tfidf,total_occurrences
shouldnt,633,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
blacklivesmatter,176,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
middle,83,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
moore,544,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
anti,1098,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
called,541,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
end,1607,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
fidel,507,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
state,503,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
allowed,938,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
wrong,668,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
passed,338,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
muhammad,674,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
become,2384,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
cristiano,1957,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
7,889,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
turkey,1580,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
cause,322,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
google,366,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
possible,619,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
remains,620,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
health,1812,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
greatest,625,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
death,2683,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
ahead,1008,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
women,3554,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
single,594,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
samsung,109,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
gonna,602,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
pjnet,558,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
seen,1647,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
economy,2722,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
marriage,1652,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
old,971,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
matter,362,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
stein,2634,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
true,1006,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
realize,1699,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
lost,1736,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
away,1745,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
jongun,1022,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
water,1759,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
ad,992,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
nodapl,579,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
coming,993,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
tonight,1282,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
rid,1336,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
govt,782,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
gospursgo,1259,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
vs,1348,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
tpp,1356,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
points,1347,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
microsoft,288,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
top,284,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
ones,257,4,6.160204064418402,0.004597701149425287,0.028322777307670816,4
cuckoo,1858,1,7.0764947962925575,0.0034482758620689655,0.024401706194112267,3
tight,3039,1,7.0764947962925575,0.0034482758620689655,0.024401706194112267,3
ejected,3963,1,7.0764947962925575,0.0034482758620689655,0.024401706194112267,3
key,3765,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
flynn,43,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
within,146,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
yall,901,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
de,1595,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
fresh,1929,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
catholic,60,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
play,1779,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
assad,3193,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
barack,1972,2,6.671029688184393,0.0034482758620689655,0.0230035506489117,3
community,2224,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
taken,1303,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
trying,15,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
horrible,387,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
real,261,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
20,1283,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
heres,2621,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
enjoy,779,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
f,2191,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
trailer,1690,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
based,1691,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
law,1011,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
hatchimal,1018,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
shopping,749,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
obamas,1726,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
arms,2660,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
jong,2677,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
ai,2705,3,6.383347615732612,0.0034482758620689655,0.02201154350252625,3
